Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row
3/25/19,Trianon-Masp,-23.5634,-46.6544,44053,48,22,65,29,12,38,3,28,REABASTECER,1885
12/21/18,Brás,-23.5451,-46.6162,74069,18,9,65,43,7,14,32,43,NORMAL,4671
12/29/18,Brás,-23.5451,-46.6162,71489,36,6,16,22,16,31,5,9,REABASTECER,4679
1/23/18,Consolação,-23.5581,-46.6606,114188,48,51,36,17,38,28,27,43,NORMAL,2183
2/18/18,Consolação,-23.5581,-46.6606,112058,50,31,65,39,27,30,15,35,NORMAL,2208
7/14/19,Barra Funda,-23.5542,-46.6707,148856,71,24,35,27,36,33,43,32,NORMAL,5594
3/25/18,Moema,-23.5489,-46.6388,20575,40,27,39,11,4,23,27,4,REABASTECER,16645
3/14/19,Paraíso,-23.57677,-46.63933,71118,77,65,35,21,29,41,43,21,NORMAL,434
5/12/18,São Judas,-23.6255,-46.6411,16901,46,65,36,21,37,28,9,3,REABASTECER,13092
6/30/19,Paraíso,-23.57677,-46.63933,72867,76,65,17,26,43,20,22,8,NORMAL,540
10/28/18,Moema,-23.5489,-46.6388,19739,8,12,61,25,37,43,41,16,NORMAL,16858
9/10/19,Paraíso,-23.57677,-46.63933,70673,9,54,65,26,25,37,43,28,NORMAL,610
8/30/18,São Judas,-23.6255,-46.6411,14582,86,65,60,30,37,43,22,43,NORMAL,13200
10/6/18,São Judas,-23.6255,-46.6411,14560,3,21,6,43,31,10,16,25,REABASTECER,13236
10/25/19,Hospital São Paulo,-23.5984,-46.6455,26216,56,17,37,9,31,25,37,27,NORMAL,16951
11/21/19,Hospital São Paulo,-23.5984,-46.6455,26031,46,65,60,24,6,13,16,1,REABASTECER,16977
3/12/19,São Judas,-23.6255,-46.6411,15589,62,50,56,29,35,12,14,43,NORMAL,13392
4/28/18,Paraíso,-23.57677,-46.63933,70220,56,14,30,30,26,13,1,43,REABASTECER,118
6/8/19,São Judas,-23.6255,-46.6411,16482,73,44,4,9,6,21,25,41,REABASTECER,13478
7/25/18,Paraíso,-23.57677,-46.63933,73094,78,58,22,29,32,32,6,25,REABASTECER,205
9/3/19,São Judas,-23.6255,-46.6411,16753,15,5,15,3,35,41,32,43,NORMAL,13563
9/28/18,Paraíso,-23.57677,-46.63933,73381,46,8,55,37,28,15,10,39,NORMAL,268
12/15/18,Brigadeiro,-23.5683,-46.6482,48438,32,29,8,28,22,38,15,9,NORMAL,1065
1/5/19,Brigadeiro,-23.5683,-46.6482,47343,7,34,65,10,40,34,25,18,REABASTECER,1085
1/3/19,Paraíso,-23.57677,-46.63933,70214,53,37,52,14,36,34,24,37,NORMAL,363
1/22/19,Paraíso,-23.57677,-46.63933,71153,40,48,65,11,9,15,29,12,NORMAL,382
1/3/18,Vila Mariana,-23.5895,-46.6346,21160,68,51,50,39,36,36,33,39,NORMAL,13683
1/30/19,Paraíso,-23.57677,-46.63933,71345,47,63,19,22,22,37,39,21,NORMAL,390
4/28/19,Paraíso,-23.57677,-46.63933,70338,86,12,54,28,26,40,37,11,NORMAL,478
5/6/19,Paraíso,-23.57677,-46.63933,71225,15,21,5,8,32,16,5,14,NORMAL,486
10/3/19,Brigadeiro,-23.5683,-46.6482,48472,74,51,35,37,19,17,43,19,NORMAL,1353
8/23/18,Vila Mariana,-23.5895,-46.6346,22214,20,15,30,37,35,27,37,43,NORMAL,13913
10/24/19,Paraíso,-23.57677,-46.63933,72001,23,42,65,41,30,12,34,37,NORMAL,654
11/9/19,Paraíso,-23.57677,-46.63933,72868,22,21,27,14,23,13,12,26,NORMAL,669
11/13/18,Vila Mariana,-23.5895,-46.6346,23640,66,65,21,43,9,3,13,17,REABASTECER,13993
2/17/18,Trianon-Masp,-23.5634,-46.6544,44467,74,41,7,35,38,17,19,27,REABASTECER,1487
2/17/19,Vila Mariana,-23.5895,-46.6346,21832,46,8,40,13,18,32,21,3,REABASTECER,14087
6/26/18,Trianon-Masp,-23.5634,-46.6544,45190,14,23,29,24,29,1,6,22,REABASTECER,1616
6/25/18,Brigadeiro,-23.5683,-46.6482,47006,8,5,50,10,40,26,25,43,NORMAL,895
11/24/19,Vila Mariana,-23.5895,-46.6346,24289,86,33,29,17,5,24,7,4,REABASTECER,14364
7/24/19,Trianon-Masp,-23.5634,-46.6544,43872,34,56,19,37,6,35,43,9,REABASTECER,2004
7/19/18,Brooklin,-23.6263,-46.6878,27459,79,14,25,14,40,16,13,31,NORMAL,14599
10/27/19,Trianon-Masp,-23.5634,-46.6544,44367,73,29,28,33,19,15,43,39,NORMAL,2097
10/30/19,Brigadeiro,-23.5683,-46.6482,46754,62,7,44,10,3,31,26,39,REABASTECER,1380
9/13/18,Brooklin,-23.6263,-46.6878,30018,77,11,26,26,33,36,3,26,NORMAL,14653
1/27/18,Trianon-Masp,-23.5634,-46.6544,43157,7,31,15,39,28,13,10,27,REABASTECER,1467
3/17/18,Trianon-Masp,-23.5634,-46.6544,44327,47,38,65,30,1,17,34,31,REABASTECER,1517
4/24/18,Consolação,-23.5581,-46.6606,112243,86,65,9,41,15,28,4,43,REABASTECER,2274
6/5/18,Consolação,-23.5581,-46.6606,114792,29,13,39,8,35,12,12,1,NORMAL,2315
2/27/19,Brooklin,-23.6263,-46.6878,26784,19,51,2,40,11,43,26,43,NORMAL,14817
3/18/19,Brooklin,-23.6263,-46.6878,29919,65,65,52,9,14,6,28,43,REABASTECER,14838
5/13/19,Trianon-Masp,-23.5634,-46.6544,43318,22,13,57,43,27,5,27,31,REABASTECER,1933
7/29/19,Consolação,-23.5581,-46.6606,114696,33,63,65,30,13,25,32,30,NORMAL,2729
8/8/19,Trianon-Masp,-23.5634,-46.6544,44867,61,45,55,41,35,38,24,36,NORMAL,2018
1/23/18,Tamanduateí,-23.5929,-46.5897,50627,50,53,61,31,43,8,23,43,NORMAL,2903
2/10/18,Tamanduateí,-23.5929,-46.5897,50052,70,30,8,22,17,35,41,16,REABASTECER,2920
5/24/18,Tamanduateí,-23.5929,-46.5897,51449,39,25,14,15,21,36,43,30,NORMAL,3024
4/8/19,Campo Belo,-23.6188,-46.6823,25026,42,44,19,29,13,18,40,41,NORMAL,15578
6/5/19,Campo Belo,-23.6188,-46.6823,23951,86,39,23,26,17,13,35,35,NORMAL,15635
11/28/18,Tamanduateí,-23.5929,-46.5897,51218,15,65,8,11,37,21,5,43,REABASTECER,3208
2/21/19,Consolação,-23.5581,-46.6606,112336,61,16,50,10,43,16,13,22,NORMAL,2571
5/2/18,Eucaliptos,-23.61,-46.6686,24162,41,57,43,6,30,26,28,25,REABASTECER,15962
8/26/18,Eucaliptos,-23.61,-46.6686,24312,86,10,27,28,20,37,43,43,NORMAL,16076
2/16/18,Sé,-23.55,-46.6333,193158,71,56,7,21,16,41,3,37,NORMAL,3646
11/20/18,Eucaliptos,-23.61,-46.6686,24128,26,60,39,13,30,26,28,37,NORMAL,16160
5/27/18,Tamanduateí,-23.5929,-46.5897,52048,6,4,55,7,11,28,30,22,REABASTECER,3027
11/25/18,Sé,-23.55,-46.6333,192913,54,21,28,18,34,30,35,26,NORMAL,3925
12/26/18,Tamanduateí,-23.5929,-46.5897,53150,8,44,55,8,8,4,16,8,NORMAL,3236
9/15/19,Eucaliptos,-23.61,-46.6686,23920,86,1,40,37,3,43,1,39,REABASTECER,16455
6/19/19,Brigadeiro,-23.5683,-46.6482,48080,62,37,28,33,43,32,21,3,REABASTECER,1249
7/7/19,Brigadeiro,-23.5683,-46.6482,47432,52,20,22,16,24,18,37,11,NORMAL,1267
7/23/19,Brigadeiro,-23.5683,-46.6482,48514,64,54,43,4,8,27,8,38,REABASTECER,1283
9/22/19,Brigadeiro,-23.5683,-46.6482,48296,16,42,49,33,17,15,43,21,NORMAL,1342
6/14/18,Fradique Coutinho,-23.5661,-46.6841,36585,29,59,29,28,23,21,10,25,NORMAL,10244
7/2/18,Fradique Coutinho,-23.5661,-46.6841,36833,45,6,48,23,37,43,20,31,REABASTECER,10262
11/21/18,Trianon-Masp,-23.5634,-46.6544,45325,60,46,4,38,2,29,6,43,REABASTECER,1761
5/23/19,Trianon-Masp,-23.5634,-46.6544,45603,19,4,55,10,39,19,27,41,REABASTECER,1943
4/19/18,Fradique Coutinho,-23.5661,-46.6841,33666,55,34,34,39,35,17,40,38,NORMAL,10189
3/18/18,Luz,-23.5365,-46.6332,124410,12,41,56,30,10,43,31,34,NORMAL,10878
4/27/18,Fradique Coutinho,-23.5661,-46.6841,36001,63,44,40,9,43,33,5,2,NORMAL,10197
7/11/18,Luz,-23.5365,-46.6332,127609,16,35,44,10,39,34,26,1,NORMAL,10991
9/29/18,Luz,-23.5365,-46.6332,124309,15,48,42,5,28,25,20,17,REABASTECER,11069
12/7/18,Luz,-23.5365,-46.6332,124369,31,53,43,29,22,30,3,29,NORMAL,11137
2/13/19,Fradique Coutinho,-23.5661,-46.6841,34489,23,27,27,40,14,25,26,10,NORMAL,10483
6/24/18,Consolação,-23.5581,-46.6606,113734,86,18,34,39,43,39,26,22,NORMAL,2334
5/21/19,Fradique Coutinho,-23.5661,-46.6841,34440,86,46,27,5,16,17,13,26,REABASTECER,10581
4/22/19,Luz,-23.5365,-46.6332,125510,24,65,26,24,12,23,39,38,NORMAL,11272
6/30/19,Fradique Coutinho,-23.5661,-46.6841,34691,53,26,28,11,30,38,26,8,NORMAL,10620
11/26/19,Fradique Coutinho,-23.5661,-46.6841,33179,3,58,23,41,22,31,23,12,NORMAL,10766
4/27/19,Consolação,-23.5581,-46.6606,114526,18,57,55,19,9,22,41,16,NORMAL,2637
12/14/19,Luz,-23.5365,-46.6332,123993,26,16,26,11,5,11,24,43,NORMAL,11504
2/15/18,Ana Rosa,-23.5813,-46.6383,66228,7,46,15,37,32,36,36,10,REABASTECER,11565
10/19/19,Consolação,-23.5581,-46.6606,113751,47,15,38,3,17,25,43,37,REABASTECER,2809
7/13/18,Ana Rosa,-23.5813,-46.6383,65045,30,62,45,35,11,42,43,20,NORMAL,11713
9/21/18,Luz,-23.5365,-46.6332,127754,4,45,37,20,20,43,8,7,NORMAL,11061
10/4/18,Luz,-23.5365,-46.6332,126378,51,30,11,25,10,16,3,35,REABASTECER,11074
11/14/18,Luz,-23.5365,-46.6332,124854,10,65,7,25,16,18,3,6,NORMAL,11114
5/26/19,Ana Rosa,-23.5813,-46.6383,64484,60,65,56,38,22,41,43,43,NORMAL,12026
5/30/19,Ana Rosa,-23.5813,-46.6383,66095,20,36,27,22,2,33,29,22,REABASTECER,12030
11/6/18,Tamanduateí,-23.5929,-46.5897,51623,50,55,33,28,43,42,1,41,REABASTECER,3186
11/19/18,Tamanduateí,-23.5929,-46.5897,52871,19,56,8,37,33,6,38,33,REABASTECER,3199
1/27/18,Ana Rosa,-23.5813,-46.6383,66925,12,43,17,6,25,6,16,30,REABASTECER,11547
5/17/19,Tamanduateí,-23.5929,-46.5897,50090,62,21,50,9,14,14,8,23,NORMAL,3377
11/3/19,Tamanduateí,-23.5929,-46.5897,49915,86,28,47,34,24,37,43,32,NORMAL,3543
1/7/18,Sé,-23.55,-46.6333,192854,25,36,21,21,22,21,24,19,NORMAL,3607
2/26/19,Ana Rosa,-23.5813,-46.6383,67540,47,2,30,15,22,8,33,25,REABASTECER,11936
7/10/19,São Joaquim,-23.5618,-46.6389,35893,32,9,5,16,15,16,43,14,REABASTECER,12790
1/15/18,São Judas,-23.6255,-46.6411,16530,60,53,38,8,30,39,25,24,NORMAL,12975
5/29/19,Sé,-23.55,-46.6333,192276,16,21,42,11,8,15,43,4,NORMAL,4109
7/12/19,Sé,-23.55,-46.6333,193858,19,31,51,42,3,41,40,43,REABASTECER,4152
8/2/19,Sé,-23.55,-46.6333,193477,4,45,47,19,7,16,41,9,NORMAL,4172
7/17/18,São Judas,-23.6255,-46.6411,17019,22,47,30,34,33,4,27,43,NORMAL,13157
12/20/19,Sé,-23.55,-46.6333,192317,59,57,15,43,29,7,21,39,NORMAL,4310
9/19/18,São Judas,-23.6255,-46.6411,16417,86,65,61,19,8,17,41,9,NORMAL,13219
1/29/18,Brás,-23.5451,-46.6162,73403,61,37,65,6,20,2,12,11,REABASTECER,4349
2/2/18,Brás,-23.5451,-46.6162,70994,33,21,42,33,12,31,1,39,NORMAL,4352
11/29/18,São Judas,-23.6255,-46.6411,16593,16,24,27,37,19,26,22,26,NORMAL,13289
5/14/18,Brás,-23.5451,-46.6162,73741,74,65,65,35,23,16,7,16,NORMAL,4454
2/20/19,São Judas,-23.6255,-46.6411,17401,28,55,12,19,32,31,28,39,NORMAL,13370
3/3/19,São Judas,-23.6255,-46.6411,14006,70,42,51,14,27,41,14,36,NORMAL,13383
4/6/19,São Judas,-23.6255,-46.6411,16396,6,25,1,32,10,31,6,32,NORMAL,13416
6/16/18,Luz,-23.5365,-46.6332,124909,86,54,37,17,6,12,31,15,REABASTECER,10966
9/5/18,Luz,-23.5365,-46.6332,125689,86,25,21,19,43,13,30,32,NORMAL,11045
3/4/19,Luz,-23.5365,-46.6332,124910,43,11,24,32,33,14,23,21,NORMAL,11224
5/3/19,Luz,-23.5365,-46.6332,127059,86,7,21,32,12,37,40,27,NORMAL,11283
7/15/19,Luz,-23.5365,-46.6332,126558,86,35,11,32,19,8,3,25,NORMAL,11355
9/23/19,Luz,-23.5365,-46.6332,124269,28,15,51,7,43,18,5,33,NORMAL,11423
2/4/18,Ana Rosa,-23.5813,-46.6383,67599,27,58,35,22,32,29,29,4,REABASTECER,11554
5/24/18,Ana Rosa,-23.5813,-46.6383,65814,60,12,65,43,23,15,20,43,NORMAL,11664
9/16/18,Ana Rosa,-23.5813,-46.6383,65376,25,12,24,33,18,27,35,14,NORMAL,11776
9/25/18,Ana Rosa,-23.5813,-46.6383,67237,31,17,26,17,20,35,43,24,NORMAL,11785
10/11/18,Ana Rosa,-23.5813,-46.6383,66462,67,59,31,10,32,22,33,43,NORMAL,11801
11/18/18,Ana Rosa,-23.5813,-46.6383,66079,66,51,33,36,4,19,20,32,REABASTECER,11838
1/26/19,Ana Rosa,-23.5813,-46.6383,65102,77,46,26,15,17,3,21,19,NORMAL,11906
2/3/19,Ana Rosa,-23.5813,-46.6383,64567,13,10,48,33,32,27,31,33,NORMAL,11913
2/24/19,Ana Rosa,-23.5813,-46.6383,66375,69,13,45,17,33,18,40,32,NORMAL,11934
3/4/19,Ana Rosa,-23.5813,-46.6383,66553,62,22,40,25,37,27,6,43,NORMAL,11944
6/16/19,Ana Rosa,-23.5813,-46.6383,64027,33,30,46,22,27,15,11,5,REABASTECER,12046
12/3/19,Ana Rosa,-23.5813,-46.6383,65893,20,35,14,18,39,25,23,29,NORMAL,12213
2/25/18,São Joaquim,-23.5618,-46.6389,36038,77,65,61,13,43,33,43,11,NORMAL,12295
3/6/18,São Joaquim,-23.5618,-46.6389,35349,65,55,56,33,39,7,35,15,NORMAL,12306
5/10/18,São Joaquim,-23.5618,-46.6389,34465,42,39,33,17,6,38,8,9,NORMAL,12370
6/1/18,São Joaquim,-23.5618,-46.6389,33492,77,39,12,19,43,12,9,21,NORMAL,12391
8/30/18,São Joaquim,-23.5618,-46.6389,35798,65,65,65,6,43,20,17,16,REABASTECER,12480
4/20/19,São Joaquim,-23.5618,-46.6389,36375,10,19,51,43,29,13,27,19,REABASTECER,12710
5/21/19,São Joaquim,-23.5618,-46.6389,34193,70,29,43,43,37,41,32,25,NORMAL,12741
6/8/19,São Joaquim,-23.5618,-46.6389,33102,74,65,51,22,13,31,43,40,NORMAL,12758
8/17/19,São Joaquim,-23.5618,-46.6389,34862,3,33,56,23,39,37,25,37,REABASTECER,12827
11/17/19,São Joaquim,-23.5618,-46.6389,36181,14,11,65,33,16,18,32,39,NORMAL,12917
5/22/18,São Judas,-23.6255,-46.6411,17055,32,59,29,40,40,41,16,9,NORMAL,13102
6/26/18,São Judas,-23.6255,-46.6411,17345,49,57,52,37,26,35,27,1,REABASTECER,13136
10/20/18,São Judas,-23.6255,-46.6411,15818,37,65,45,32,20,43,5,10,REABASTECER,13250
2/13/19,São Judas,-23.6255,-46.6411,15501,6,32,55,1,24,10,14,21,NORMAL,13363
4/22/19,São Judas,-23.6255,-46.6411,15450,29,65,25,25,28,34,28,16,NORMAL,13432
8/19/18,Vila Mariana,-23.5895,-46.6346,22497,63,40,57,12,8,38,8,17,NORMAL,13909
9/11/18,Vila Mariana,-23.5895,-46.6346,23258,2,37,49,9,4,20,9,23,NORMAL,13931
9/21/19,Vila Mariana,-23.5895,-46.6346,21111,32,65,51,41,10,43,5,43,REABASTECER,14301
11/1/19,Vila Mariana,-23.5895,-46.6346,24675,56,23,55,7,11,8,20,43,NORMAL,14341
12/12/19,Vila Mariana,-23.5895,-46.6346,22882,86,46,41,10,15,7,12,23,NORMAL,14382
1/25/18,Brooklin,-23.6263,-46.6878,26496,27,34,10,43,40,2,27,29,REABASTECER,14425
2/11/18,Brooklin,-23.6263,-46.6878,29652,47,13,39,31,18,7,34,8,NORMAL,14441
3/23/18,Brooklin,-23.6263,-46.6878,29539,69,6,7,29,26,6,43,22,REABASTECER,14483
3/26/18,Brooklin,-23.6263,-46.6878,29225,42,52,46,16,15,42,30,11,NORMAL,14486
12/17/18,Brooklin,-23.6263,-46.6878,26660,36,8,27,1,39,22,27,21,REABASTECER,14747
5/5/19,Brooklin,-23.6263,-46.6878,29563,43,34,24,18,6,28,2,29,REABASTECER,14885
6/29/19,Brooklin,-23.6263,-46.6878,27296,22,41,48,31,22,43,10,6,REABASTECER,14939
12/7/19,Brooklin,-23.6263,-46.6878,27298,39,28,40,21,21,22,18,26,NORMAL,15097
1/28/18,Campo Belo,-23.6188,-46.6823,24166,77,40,24,6,25,14,17,24,NORMAL,15148
4/8/18,Campo Belo,-23.6188,-46.6823,26816,86,7,57,8,11,24,25,15,REABASTECER,15218
4/14/18,Campo Belo,-23.6188,-46.6823,24520,23,42,15,33,35,10,43,36,NORMAL,15224
5/21/18,Campo Belo,-23.6188,-46.6823,26541,2,63,10,2,12,30,36,7,REABASTECER,15261
6/11/18,Campo Belo,-23.6188,-46.6823,26995,74,65,6,36,17,3,37,15,NORMAL,15281
6/28/18,Campo Belo,-23.6188,-46.6823,23027,76,19,17,30,31,38,16,35,NORMAL,15298
8/6/18,Campo Belo,-23.6188,-46.6823,26756,39,60,16,43,17,6,13,11,NORMAL,15336
6/28/18,Eucaliptos,-23.61,-46.6686,23297,76,24,52,34,4,14,16,43,NORMAL,16018
11/8/18,Eucaliptos,-23.61,-46.6686,21899,65,17,52,37,29,15,33,39,NORMAL,16148
7/2/19,Eucaliptos,-23.61,-46.6686,23356,86,8,5,25,17,10,34,32,REABASTECER,16382
1/2/18,Moema,-23.5489,-46.6388,17816,77,56,61,43,41,39,37,40,NORMAL,16562
8/17/18,Moema,-23.5489,-46.6388,20620,15,47,59,43,19,43,19,27,NORMAL,16787
10/7/18,Moema,-23.5489,-46.6388,19667,39,9,65,5,31,24,40,43,REABASTECER,16837
11/22/18,Moema,-23.5489,-46.6388,19661,22,63,7,40,33,16,31,9,NORMAL,16882
8/8/18,Paraíso,-23.57677,-46.63933,71493,31,50,65,27,21,37,39,22,NORMAL,218
9/23/18,Paraíso,-23.57677,-46.63933,73495,9,39,21,8,5,34,35,20,REABASTECER,263
12/12/18,Paraíso,-23.57677,-46.63933,70748,5,15,65,4,32,10,18,35,REABASTECER,342
5/24/19,Paraíso,-23.57677,-46.63933,70191,9,19,3,10,4,2,6,25,REABASTECER,504
8/27/19,Paraíso,-23.57677,-46.63933,73283,46,55,30,28,28,31,7,30,NORMAL,597
3/9/19,Brigadeiro,-23.5683,-46.6482,49618,62,10,65,22,40,31,27,24,NORMAL,1149
10/10/19,Brigadeiro,-23.5683,-46.6482,49705,86,1,47,16,38,38,15,32,NORMAL,1360
2/10/18,Trianon-Masp,-23.5634,-46.6544,44101,54,15,56,12,22,4,41,12,REABASTECER,1480
9/13/18,Trianon-Masp,-23.5634,-46.6544,44880,42,46,60,24,34,24,43,38,NORMAL,1693
10/19/18,Trianon-Masp,-23.5634,-46.6544,44003,26,27,24,41,10,39,30,16,NORMAL,1729
5/22/19,Trianon-Masp,-23.5634,-46.6544,43112,30,13,61,11,41,20,32,43,NORMAL,1942
7/14/19,Trianon-Masp,-23.5634,-46.6544,41977,50,65,27,21,5,27,43,6,REABASTECER,1994
2/28/18,Consolação,-23.5581,-46.6606,114922,43,33,61,10,33,38,9,41,NORMAL,2218
4/2/18,Consolação,-23.5581,-46.6606,115255,41,24,33,23,23,24,43,38,NORMAL,2252
4/22/18,Consolação,-23.5581,-46.6606,111808,20,14,27,42,25,34,10,7,NORMAL,2272
6/26/18,Consolação,-23.5581,-46.6606,113348,68,1,17,33,36,31,17,14,NORMAL,2336
10/7/18,Consolação,-23.5581,-46.6606,114712,50,47,31,40,29,21,43,34,NORMAL,2437
4/24/19,Consolação,-23.5581,-46.6606,111855,48,12,11,26,25,30,8,29,NORMAL,2634
5/2/19,Consolação,-23.5581,-46.6606,112349,56,28,12,43,37,13,22,37,NORMAL,2642
6/7/18,Tamanduateí,-23.5929,-46.5897,51934,4,16,54,18,15,5,37,25,NORMAL,3037
6/28/18,Tamanduateí,-23.5929,-46.5897,53117,52,28,35,40,18,28,32,20,NORMAL,3058
4/10/19,Tamanduateí,-23.5929,-46.5897,53320,78,45,47,14,5,34,28,30,REABASTECER,3340
9/13/19,Tamanduateí,-23.5929,-46.5897,51028,67,20,23,37,12,22,27,31,NORMAL,3493
1/16/18,Sé,-23.55,-46.6333,194750,21,50,25,33,29,40,33,31,NORMAL,3616
1/19/18,Sé,-23.55,-46.6333,193503,77,25,2,21,13,27,17,17,NORMAL,3619
12/28/18,Sé,-23.55,-46.6333,194413,6,65,48,10,36,7,43,30,REABASTECER,3958
3/17/19,Sé,-23.55,-46.6333,192110,50,9,36,9,9,11,39,5,REABASTECER,4037
3/23/19,Sé,-23.55,-46.6333,191755,86,31,59,34,27,35,11,22,NORMAL,4043
4/14/19,Sé,-23.55,-46.6333,192920,37,29,54,14,24,25,14,16,NORMAL,4064
5/10/18,Brás,-23.5451,-46.6162,71813,28,27,26,43,40,33,30,28,NORMAL,4450
6/11/18,Brás,-23.5451,-46.6162,72258,86,35,17,43,28,28,27,37,NORMAL,4481
7/21/18,Brás,-23.5451,-46.6162,73154,32,27,16,13,37,37,41,31,NORMAL,4521
5/7/19,Brás,-23.5451,-46.6162,72781,39,34,52,31,5,17,27,43,REABASTECER,4807
4/4/18,Barra Funda,-23.5542,-46.6707,148024,31,40,12,25,2,40,34,5,REABASTECER,5134
4/21/18,Barra Funda,-23.5542,-46.6707,148810,25,14,26,17,22,29,13,23,NORMAL,5151
5/12/18,Barra Funda,-23.5542,-46.6707,149448,86,65,10,35,36,11,28,28,NORMAL,5172
9/13/18,Barra Funda,-23.5542,-46.6707,150018,17,44,11,7,37,12,23,14,NORMAL,5293
11/8/18,Barra Funda,-23.5542,-46.6707,149368,32,42,65,25,43,39,9,43,NORMAL,5348
5/2/19,Barra Funda,-23.5542,-46.6707,150457,49,57,24,33,26,40,34,23,NORMAL,5522
6/2/18,Tatuapé,-23.5402,-46.5765,68966,6,40,44,27,27,18,25,8,REABASTECER,5912
7/6/18,Tatuapé,-23.5402,-46.5765,68165,3,28,42,5,10,10,20,34,NORMAL,5946
8/8/18,Tatuapé,-23.5402,-46.5765,70558,41,21,29,22,7,33,20,21,NORMAL,5978
8/16/18,Tatuapé,-23.5402,-46.5765,67514,44,51,48,38,20,43,28,31,NORMAL,5986
8/24/18,Tatuapé,-23.5402,-46.5765,68496,56,10,47,17,34,23,40,40,NORMAL,5994
9/10/18,Tatuapé,-23.5402,-46.5765,67269,86,49,3,8,6,14,10,15,NORMAL,6010
2/19/19,Tatuapé,-23.5402,-46.5765,70203,86,54,17,26,11,17,18,20,NORMAL,6169
4/16/19,Tatuapé,-23.5402,-46.5765,69228,41,3,33,20,23,14,37,21,REABASTECER,6226
6/24/19,Tatuapé,-23.5402,-46.5765,67792,45,23,65,16,43,22,38,39,NORMAL,6294
6/30/19,Tatuapé,-23.5402,-46.5765,67892,77,54,23,4,24,4,19,14,REABASTECER,6300
9/30/19,Tatuapé,-23.5402,-46.5765,69154,19,21,55,3,8,37,35,39,REABASTECER,6390
10/19/19,Tatuapé,-23.5402,-46.5765,67521,86,25,65,13,6,28,7,14,REABASTECER,6409
11/29/19,Tatuapé,-23.5402,-46.5765,70930,40,37,50,13,34,6,11,27,NORMAL,6449
12/2/19,Tatuapé,-23.5402,-46.5765,69765,10,14,30,43,20,40,2,17,REABASTECER,6452
6/29/18,República,-23.5436,-46.6434,109519,69,65,44,11,18,22,43,16,NORMAL,6659
,República,-23.5436,-46.6434,108130,61,22,12,43,28,6,27,37,NORMAL,6900
9/23/19,República,-23.5436,-46.6434,109835,25,20,42,28,23,15,12,22,NORMAL,7103
11/17/19,República,-23.5436,-46.6434,110873,30,39,1,28,33,24,16,8,REABASTECER,7157
12/29/19,República,-23.5436,-46.6434,107824,74,48,29,34,8,30,28,17,NORMAL,7199
12/30/19,República,-23.5436,-46.6434,110785,67,42,20,34,3,27,22,14,NORMAL,7200
2/21/18,Higienópolis-Mackenzie,-23.5488,-46.6519,91893,15,18,45,18,23,43,14,6,REABASTECER,7251
4/28/18,Higienópolis-Mackenzie,-23.5488,-46.6519,92176,28,52,65,8,43,34,20,31,NORMAL,7318
9/10/18,Higienópolis-Mackenzie,-23.5488,-46.6519,92877,24,20,56,34,30,36,29,15,NORMAL,7450
9/15/18,Higienópolis-Mackenzie,-23.5488,-46.6519,92614,53,54,27,14,11,14,4,41,REABASTECER,7455
11/4/18,Higienópolis-Mackenzie,-23.5488,-46.6519,93131,86,28,7,35,21,24,23,31,NORMAL,7504
11/6/18,Higienópolis-Mackenzie,-23.5488,-46.6519,89696,66,14,58,27,15,22,15,23,NORMAL,7506
12/13/18,Higienópolis-Mackenzie,-23.5488,-46.6519,89596,67,21,61,3,25,32,35,7,NORMAL,7543
11/19/19,Higienópolis-Mackenzie,-23.5488,-46.6519,89801,58,54,7,29,33,25,11,36,REABASTECER,7879
6/1/18,Faria Lima,-23.5675,-46.6929,51607,25,58,58,13,17,22,43,43,NORMAL,8071
8/22/18,Faria Lima,-23.5675,-46.6929,54108,24,60,26,25,24,21,8,26,NORMAL,8152
1/29/19,Faria Lima,-23.5675,-46.6929,54496,68,37,33,9,43,38,15,5,NORMAL,8309
4/3/19,Faria Lima,-23.5675,-46.6929,52395,49,50,39,32,40,29,24,12,NORMAL,8373
5/8/19,Faria Lima,-23.5675,-46.6929,53771,86,26,49,7,34,35,21,40,NORMAL,8408
11/20/19,Faria Lima,-23.5675,-46.6929,53308,67,14,45,13,24,16,43,28,NORMAL,8600
12/8/19,Faria Lima,-23.5675,-46.6929,53840,74,25,37,38,35,5,12,7,REABASTECER,8618
7/8/19,São Joaquim,-23.5618,-46.6389,32939,49,14,17,21,22,22,8,22,NORMAL,12788
7/23/19,São Joaquim,-23.5618,-46.6389,35802,68,60,40,14,7,20,28,3,REABASTECER,12803
2/24/18,Sé,-23.55,-46.6333,194445,76,5,15,43,23,29,16,43,NORMAL,3654
3/5/18,Sé,-23.55,-46.6333,192154,43,65,16,14,15,31,9,43,NORMAL,3665
6/26/19,Tamanduateí,-23.5929,-46.5897,53038,25,49,38,25,25,14,27,8,NORMAL,3416
11/9/18,Sé,-23.55,-46.6333,192651,27,31,65,23,3,37,16,43,REABASTECER,3909
11/21/18,São Judas,-23.6255,-46.6411,15982,7,15,28,22,11,6,13,16,NORMAL,13281
12/11/18,São Judas,-23.6255,-46.6411,16401,78,16,19,34,19,38,11,16,NORMAL,13301
